timestamp,wind_speed,wind_direction,temperature,pressure,generation_kw,rated_capacity_kw
2024-01-01 00:00:00+05:30,14.0,42.0,11.7,989.8,97.9318351641129,100
2024-01-01 01:00:00+05:30,13.7,45.0,11.0,989.6,100.0,100
2024-01-01 02:00:00+05:30,13.3,52.0,10.4,989.2,100.0,100
2024-01-01 03:00:00+05:30,13.6,53.0,10.0,988.9,99.44120009276212,100
2024-01-01 04:00:00+05:30,13.4,54.0,9.6,989.0,100.0,100
2024-01-01 05:00:00+05:30,12.9,54.0,9.2,989.1,100.0,100
2024-01-01 06:00:00+05:30,12.9,63.0,8.4,989.6,98.05687016274808,100
2024-01-01 07:00:00+05:30,12.2,66.0,8.1,990.3,99.71093869136011,100
2024-01-01 08:00:00+05:30,11.1,65.0,8.7,990.8,72.21032983564906,100
2024-01-01 09:00:00+05:30,9.5,61.0,10.7,991.7,37.44943053719583,100
2024-01-01 10:00:00+05:30,12.8,52.0,13.1,992.3,100.0,100
2024-01-01 11:00:00+05:30,14.5,46.0,15.6,991.9,98.83591628714714,100
2024-01-01 12:00:00+05:30,15.6,40.0,17.7,990.8,100.0,100
2024-01-01 13:00:00+05:30,16.9,34.0,19.4,989.6,99.95365432507788,100
2024-01-01 14:00:00+05:30,18.5,29.0,20.5,988.8,100.0,100
2024-01-01 15:00:00+05:30,19.7,28.0,20.9,988.2,100.0,100
2024-01-01 16:00:00+05:30,20.0,28.0,20.5,988.0,100.0,100
2024-01-01 17:00:00+05:30,16.4,26.0,19.2,988.2,97.83908740404227,100
2024-01-01 18:00:00+05:30,15.0,21.0,15.8,989.0,99.0587263134893,100
2024-01-01 19:00:00+05:30,15.3,27.0,14.7,989.6,100.0,100
2024-01-01 20:00:00+05:30,14.9,32.0,13.9,989.9,96.11932239394315,100
2024-01-01 21:00:00+05:30,15.3,39.0,13.1,990.2,100.0,100
2024-01-01 22:00:00+05:30,16.0,46.0,12.3,990.2,100.0,100
2024-01-01 23:00:00+05:30,16.0,54.0,11.5,989.8,100.0,100
2024-01-02 00:00:00+05:30,15.6,61.0,10.8,989.3,100.0,100
2024-01-02 01:00:00+05:30,14.5,67.0,10.0,988.9,99.34445160760522,100
2024-01-02 02:00:00+05:30,13.0,71.0,9.3,988.7,100.0,100
2024-01-02 03:00:00+05:30,11.8,70.0,8.6,988.3,94.33556766091449,100
2024-01-02 04:00:00+05:30,11.6,64.0,8.1,988.1,88.96817424652777,100
2024-01-02 05:00:00+05:30,11.0,58.0,7.6,988.2,71.05692665940626,100
2024-01-02 06:00:00+05:30,10.9,63.0,7.2,988.3,66.68466299120063,100
2024-01-02 07:00:00+05:30,10.5,59.0,6.8,989.2,55.17091630609047,100
2024-01-02 08:00:00+05:30,10.0,52.0,7.4,989.6,48.409720105883714,100
2024-01-02 09:00:00+05:30,9.2,45.0,9.7,990.5,30.967640694452648,100
2024-01-02 10:00:00+05:30,11.6,54.0,12.1,991.1,85.57507447423058,100
2024-01-02 11:00:00+05:30,13.6,50.0,14.5,990.6,100.0,100
2024-01-02 12:00:00+05:30,14.8,49.0,16.7,989.5,100.0,100
2024-01-02 13:00:00+05:30,15.6,50.0,18.5,988.5,100.0,100
2024-01-02 14:00:00+05:30,15.3,49.0,19.7,987.7,100.0,100
2024-01-02 15:00:00+05:30,14.8,43.0,20.3,987.3,100.0,100
2024-01-02 16:00:00+05:30,14.3,39.0,20.2,987.2,99.9664784602184,100
2024-01-02 17:00:00+05:30,12.4,36.0,18.9,987.4,97.92354906129002,100
2024-01-02 18:00:00+05:30,12.6,31.0,15.8,987.6,100.0,100
2024-01-02 19:00:00+05:30,13.5,34.0,14.7,988.2,99.79180756973344,100
2024-01-02 20:00:00+05:30,13.5,46.0,13.8,988.4,98.71653312817328,100
2024-01-02 21:00:00+05:30,13.4,54.0,12.9,988.5,97.85258205736707,100
2024-01-02 22:00:00+05:30,13.4,59.0,12.1,988.7,97.40973250450459,100
2024-01-02 23:00:00+05:30,13.7,72.0,11.4,988.4,100.0,100
2024-01-03 00:00:00+05:30,13.1,82.0,10.6,988.0,100.0,100
2024-01-03 01:00:00+05:30,12.3,85.0,9.9,987.8,99.17036492819082,100
2024-01-03 02:00:00+05:30,11.2,86.0,9.2,987.6,76.64453991402601,100
2024-01-03 03:00:00+05:30,10.5,82.0,8.6,987.3,58.194808477383496,100
2024-01-03 04:00:00+05:30,9.3,77.0,8.0,987.2,34.50726994311486,100
2024-01-03 05:00:00+05:30,9.5,65.0,7.5,987.1,36.446489372435664,100
2024-01-03 06:00:00+05:30,10.3,65.0,6.8,987.9,52.58447027075288,100
2024-01-03 07:00:00+05:30,11.2,69.0,6.5,988.7,74.27400156010651,100
2024-01-03 08:00:00+05:30,11.9,76.0,7.3,989.2,94.63777779808356,100
2024-01-03 09:00:00+05:30,10.4,76.0,9.7,990.3,56.504947590697455,100
2024-01-03 10:00:00+05:30,12.0,74.0,12.4,990.9,99.00172270877468,100
2024-01-03 11:00:00+05:30,13.8,70.0,15.2,990.5,100.0,100
2024-01-03 12:00:00+05:30,15.4,69.0,17.6,989.5,98.60393170118117,100
2024-01-03 13:00:00+05:30,16.1,66.0,19.2,988.5,97.87098822600781,100
2024-01-03 14:00:00+05:30,16.3,62.0,20.2,987.8,98.96981380993199,100
2024-01-03 15:00:00+05:30,16.3,59.0,20.7,987.2,98.02584905497227,100
2024-01-03 16:00:00+05:30,16.1,56.0,20.6,987.1,96.81961371776343,100
2024-01-03 17:00:00+05:30,13.8,49.0,19.4,987.2,100.0,100
2024-01-03 18:00:00+05:30,14.1,38.0,16.0,987.5,99.92568856867966,100
2024-01-03 19:00:00+05:30,15.2,31.0,14.9,988.1,98.89653195846422,100
2024-01-03 20:00:00+05:30,15.7,32.0,13.8,988.7,99.25884839549819,100
2024-01-03 21:00:00+05:30,15.6,38.0,12.9,989.2,98.49430058539292,100
2024-01-03 22:00:00+05:30,15.5,42.0,12.0,989.4,100.0,100
2024-01-03 23:00:00+05:30,15.5,48.0,11.2,989.1,100.0,100
2024-01-04 00:00:00+05:30,15.3,51.0,10.5,988.8,100.0,100
2024-01-04 01:00:00+05:30,13.8,57.0,9.7,988.7,100.0,100
2024-01-04 02:00:00+05:30,12.9,60.0,9.1,988.8,100.0,100
2024-01-04 03:00:00+05:30,12.3,58.0,8.4,988.8,99.53986824718267,100
2024-01-04 04:00:00+05:30,12.2,56.0,7.9,988.7,100.0,100
2024-01-04 05:00:00+05:30,11.6,54.0,7.3,988.9,87.63711323878209,100
2024-01-04 06:00:00+05:30,11.8,59.0,7.0,989.9,93.59956878935436,100
2024-01-04 07:00:00+05:30,11.7,56.0,6.6,990.5,87.06482699532066,100
2024-01-04 08:00:00+05:30,11.8,63.0,7.2,991.1,91.73434224587731,100
2024-01-04 09:00:00+05:30,12.2,71.0,9.0,991.7,100.0,100
2024-01-04 10:00:00+05:30,13.5,74.0,11.6,992.4,100.0,100
2024-01-04 11:00:00+05:30,14.2,74.0,14.2,991.6,99.22351213260562,100
2024-01-04 12:00:00+05:30,14.2,69.0,16.5,990.3,98.86405480600743,100
2024-01-04 13:00:00+05:30,13.4,59.0,18.2,989.2,98.51580555526856,100
2024-01-04 14:00:00+05:30,13.0,48.0,19.3,988.4,99.15342834300421,100
2024-01-04 15:00:00+05:30,13.5,42.0,19.8,987.9,98.74317625089564,100
2024-01-04 16:00:00+05:30,13.8,39.0,19.7,987.7,99.88198126071251,100
2024-01-04 17:00:00+05:30,12.3,32.0,18.5,987.7,100.0,100
2024-01-04 18:00:00+05:30,13.0,24.0,15.2,988.6,100.0,100
2024-01-04 19:00:00+05:30,13.7,27.0,14.1,988.8,100.0,100
2024-01-04 20:00:00+05:30,13.3,33.0,13.1,989.1,100.0,100
2024-01-04 21:00:00+05:30,13.6,40.0,12.4,989.4,100.0,100
2024-01-04 22:00:00+05:30,13.2,45.0,11.5,989.5,100.0,100
2024-01-04 23:00:00+05:30,13.6,53.0,10.8,989.0,98.12315396646302,100
2024-01-05 00:00:00+05:30,12.9,60.0,10.1,988.8,97.3054689301234,100
2024-01-05 01:00:00+05:30,11.9,65.0,9.4,988.7,95.478018766077,100
2024-01-05 02:00:00+05:30,11.6,68.0,8.9,988.4,88.9568905733927,100
2024-01-05 03:00:00+05:30,10.8,64.0,8.3,988.2,67.30101972361064,100
2024-01-05 04:00:00+05:30,9.4,58.0,7.7,987.8,36.01529581613745,100
2024-01-05 05:00:00+05:30,8.7,60.0,7.2,988.0,26.25975676366931,100
2024-01-05 06:00:00+05:30,11.1,77.0,6.8,988.7,73.76824471627556,100
2024-01-05 07:00:00+05:30,10.2,80.0,6.6,989.4,48.591665475554684,100
2024-01-05 08:00:00+05:30,10.3,78.0,7.4,989.8,52.22791876805072,100
2024-01-05 09:00:00+05:30,8.1,69.0,9.8,990.7,17.95729737310352,100
2024-01-05 10:00:00+05:30,9.5,61.0,12.2,991.6,38.019437234741666,100
2024-01-05 11:00:00+05:30,12.2,56.0,14.6,991.1,100.0,100
2024-01-05 12:00:00+05:30,13.9,59.0,16.4,989.9,99.98604792155969,100
2024-01-05 13:00:00+05:30,11.1,54.0,17.8,989.0,76.3634160498303,100
2024-01-05 14:00:00+05:30,10.5,22.0,18.8,988.8,58.96515101454318,100
2024-01-05 15:00:00+05:30,12.8,16.0,19.2,988.6,96.86843937754207,100
2024-01-05 16:00:00+05:30,16.1,29.0,19.1,988.4,98.51755623459725,100
2024-01-05 17:00:00+05:30,13.4,27.0,18.2,988.6,93.84007936069675,100
2024-01-05 18:00:00+05:30,13.4,27.0,16.0,989.0,97.96202428612048,100
2024-01-05 19:00:00+05:30,13.4,36.0,15.0,989.5,100.0,100
2024-01-05 20:00:00+05:30,13.2,45.0,14.1,989.8,98.85146037944295,100
2024-01-05 21:00:00+05:30,12.1,53.0,13.3,990.0,98.06446776022703,100
2024-01-05 22:00:00+05:30,11.0,49.0,12.5,990.4,69.70433287703254,100
2024-01-05 23:00:00+05:30,11.2,42.0,11.7,990.3,75.73260993453533,100
2024-01-06 00:00:00+05:30,11.5,49.0,11.1,990.1,81.77337890204349,100
2024-01-06 01:00:00+05:30,11.1,61.0,10.4,990.0,72.08144001698336,100
2024-01-06 02:00:00+05:30,10.3,65.0,9.7,989.8,54.39887121066012,100
2024-01-06 03:00:00+05:30,10.0,60.0,9.1,989.4,47.720138998607645,100
2024-01-06 04:00:00+05:30,9.9,46.0,8.6,989.2,44.77627260615769,100
2024-01-06 05:00:00+05:30,9.4,40.0,8.1,989.3,37.00700242166284,100
2024-01-06 06:00:00+05:30,10.1,63.0,8.2,990.3,49.293335338723324,100
2024-01-06 07:00:00+05:30,10.8,69.0,7.9,990.8,66.68041811794575,100
2024-01-06 08:00:00+05:30,10.8,69.0,8.6,991.7,70.57707297778443,100
2024-01-06 09:00:00+05:30,10.3,65.0,10.8,992.4,52.81427628709193,100
2024-01-06 10:00:00+05:30,13.1,69.0,13.3,993.1,100.0,100
2024-01-06 11:00:00+05:30,14.5,76.0,15.8,992.5,100.0,100
2024-01-06 12:00:00+05:30,15.0,69.0,17.7,991.3,99.6422827656602,100
2024-01-06 13:00:00+05:30,15.1,57.0,19.1,990.2,100.0,100
2024-01-06 14:00:00+05:30,15.3,49.0,20.0,989.4,100.0,100
2024-01-06 15:00:00+05:30,15.5,46.0,20.4,989.0,98.32068737782339,100
2024-01-06 16:00:00+05:30,16.1,40.0,20.3,989.1,100.0,100
2024-01-06 17:00:00+05:30,14.6,33.0,19.1,989.4,100.0,100
2024-01-06 18:00:00+05:30,13.8,28.0,16.0,990.4,100.0,100
