timestamp,wind_speed,wind_direction,temperature,pressure,generation_kw,rated_capacity_kw
2024-01-01 00:00:00+05:30,9.1,7.0,22.2,965.5,30.430073054868107,100
2024-01-01 01:00:00+05:30,8.8,12.0,21.8,964.7,27.523476212492117,100
2024-01-01 02:00:00+05:30,8.9,14.0,21.5,964.3,28.937461918400043,100
2024-01-01 03:00:00+05:30,7.2,27.0,21.2,964.1,9.255641314207992,100
2024-01-01 04:00:00+05:30,6.4,38.0,20.7,964.6,4.434163906137236,100
2024-01-01 05:00:00+05:30,5.6,50.0,20.4,965.0,2.035795735890473,100
2024-01-01 06:00:00+05:30,8.9,40.0,20.6,965.8,27.143881770365155,100
2024-01-01 07:00:00+05:30,11.0,58.0,21.2,966.8,69.62149114176056,100
2024-01-01 08:00:00+05:30,12.5,57.0,22.5,967.6,99.13873510111722,100
2024-01-01 09:00:00+05:30,12.0,46.0,23.8,968.2,99.37608196475487,100
2024-01-01 10:00:00+05:30,11.5,58.0,24.8,967.8,84.97398640786793,100
2024-01-01 11:00:00+05:30,11.5,70.0,26.1,967.1,83.55893756409876,100
2024-01-01 12:00:00+05:30,10.7,70.0,27.0,966.1,63.40656922625097,100
2024-01-01 13:00:00+05:30,11.2,69.0,27.9,964.7,75.91416735986668,100
2024-01-01 14:00:00+05:30,10.9,73.0,28.2,963.8,70.55023513999387,100
2024-01-01 15:00:00+05:30,9.2,69.0,28.4,963.3,32.96241558976839,100
2024-01-01 16:00:00+05:30,8.4,59.0,28.3,962.9,21.10071186591681,100
2024-01-01 17:00:00+05:30,4.9,54.0,27.3,963.1,0.08748513365829169,100
2024-01-01 18:00:00+05:30,6.5,56.0,25.2,964.2,5.52698487561666,100
2024-01-01 19:00:00+05:30,6.6,13.0,25.0,965.0,8.361401872572882,100
2024-01-01 20:00:00+05:30,9.1,7.0,24.3,965.4,30.295570496130154,100
2024-01-01 21:00:00+05:30,10.1,2.0,23.8,965.6,49.93319621905935,100
2024-01-01 22:00:00+05:30,10.6,24.0,23.8,965.9,61.40536519375498,100
2024-01-01 23:00:00+05:30,10.9,46.0,23.6,965.9,68.76888021490593,100
2024-01-02 00:00:00+05:30,11.3,53.0,23.2,965.4,81.37108966245029,100
2024-01-02 01:00:00+05:30,9.4,32.0,22.5,964.8,35.49081828872513,100
2024-01-02 02:00:00+05:30,7.9,24.0,21.9,964.3,17.2568716704686,100
2024-01-02 03:00:00+05:30,9.4,32.0,21.7,964.0,35.5789939636573,100
2024-01-02 04:00:00+05:30,9.7,48.0,21.6,964.1,42.61346088345275,100
2024-01-02 05:00:00+05:30,9.7,51.0,21.5,964.4,42.07769392388071,100
2024-01-02 06:00:00+05:30,11.5,58.0,21.9,965.1,83.17436147273017,100
2024-01-02 07:00:00+05:30,11.9,61.0,22.2,965.8,93.0486355018376,100
2024-01-02 08:00:00+05:30,12.5,51.0,23.0,966.5,100.0,100
2024-01-02 09:00:00+05:30,12.5,49.0,23.6,966.8,95.35128646134542,100
2024-01-02 10:00:00+05:30,13.6,53.0,23.5,966.2,98.2302103455258,100
2024-01-02 11:00:00+05:30,13.8,62.0,25.0,965.8,100.0,100
2024-01-02 12:00:00+05:30,12.4,68.0,27.1,965.1,100.0,100
2024-01-02 13:00:00+05:30,12.2,62.0,27.7,963.9,100.0,100
2024-01-02 14:00:00+05:30,12.3,52.0,28.6,962.7,100.0,100
2024-01-02 15:00:00+05:30,12.3,50.0,28.5,962.4,100.0,100
2024-01-02 16:00:00+05:30,12.1,53.0,28.3,962.3,99.9664784602184,100
2024-01-02 17:00:00+05:30,8.4,47.0,27.5,962.5,21.50173835822012,100
2024-01-02 18:00:00+05:30,7.5,55.0,25.6,963.6,13.542950443005244,100
2024-01-02 19:00:00+05:30,8.9,43.0,25.0,964.6,28.189293896379514,100
2024-01-02 20:00:00+05:30,7.8,22.0,24.4,965.3,15.029998281603179,100
2024-01-02 21:00:00+05:30,9.2,39.0,24.0,965.6,31.405308799751886,100
2024-01-02 22:00:00+05:30,7.7,53.0,23.6,965.6,11.756815332262407,100
2024-01-02 23:00:00+05:30,7.9,30.0,23.2,965.3,16.991482646521625,100
2024-01-03 00:00:00+05:30,10.0,15.0,22.7,965.0,48.826232441436346,100
2024-01-03 01:00:00+05:30,8.1,13.0,22.3,964.3,18.541658781023322,100
2024-01-03 02:00:00+05:30,6.8,18.0,22.2,963.7,8.4936767753526,100
2024-01-03 03:00:00+05:30,6.9,28.0,21.8,963.2,8.433574847907643,100
2024-01-03 04:00:00+05:30,5.9,38.0,21.3,963.4,3.535308816439399,100
2024-01-03 05:00:00+05:30,6.4,38.0,21.1,963.9,4.130785549169343,100
2024-01-03 06:00:00+05:30,7.7,62.0,21.4,964.7,13.839995202930156,100
2024-01-03 07:00:00+05:30,9.8,62.0,21.8,965.4,42.15172512534651,100
2024-01-03 08:00:00+05:30,11.8,63.0,23.3,966.3,91.4701733682267,100
2024-01-03 09:00:00+05:30,11.8,67.0,24.7,966.7,93.2711883024628,100
2024-01-03 10:00:00+05:30,11.1,65.0,26.0,966.7,71.78448440522946,100
2024-01-03 11:00:00+05:30,11.4,66.0,26.9,965.8,83.94808775700956,100
2024-01-03 12:00:00+05:30,11.0,67.0,27.8,964.5,69.16044544219554,100
2024-01-03 13:00:00+05:30,10.9,63.0,28.5,963.4,65.86484656133788,100
2024-01-03 14:00:00+05:30,10.7,57.0,29.0,962.5,61.830941730527464,100
2024-01-03 15:00:00+05:30,9.4,58.0,29.4,962.0,34.57523842955619,100
2024-01-03 16:00:00+05:30,7.4,29.0,29.1,961.9,11.04154360730594,100
2024-01-03 17:00:00+05:30,8.9,346.0,27.3,962.1,26.800968301582913,100
2024-01-03 18:00:00+05:30,14.6,340.0,24.1,962.9,99.92568856867966,100
2024-01-03 19:00:00+05:30,13.4,346.0,23.5,963.5,98.89653195846422,100
2024-01-03 20:00:00+05:30,9.0,355.0,23.4,964.2,28.470236286664324,100
2024-01-03 21:00:00+05:30,12.2,360.0,23.2,964.5,98.49430058539292,100
2024-01-03 22:00:00+05:30,11.2,358.0,22.8,964.5,76.13252489277282,100
2024-01-03 23:00:00+05:30,9.7,4.0,22.5,964.4,42.501495380901545,100
2024-01-04 00:00:00+05:30,9.1,18.0,22.3,964.0,31.63571069700734,100
2024-01-04 01:00:00+05:30,7.7,41.0,22.0,963.7,14.453080179448335,100
